FILENAME;PID;FILEEXTENSION;MIMETYPE;LABEL;NOTE
198181_A6_Jesus_unser_Trost_und_Leben__BWV_475_.mp3;14074388;mp3;audio/mpeg;A6: Jesus unser Trost und Leben (BWV 475);198181 A6 Jesus unser Trost und Leben (BWV 475).mp3
198181_A7_Brunquell_aller_G_ter__BWV_445_.mp3;14074389;mp3;audio/mpeg;A7: Brunquell aller Güter (BWV 445);198181 A7 Brunquell aller Güter (BWV 445).mp3
198181_A8_Liebster_Herr_Jesu__wo_bleibst_du_so_lange__BWV_484_.mp3;14074390;mp3;audio/mpeg;A8: Liebster Herr Jesu, wo bleibst du so lange (BWV 484);198181 A8 Liebster Herr Jesu, wo bleibst du so lange (BWV 484).mp3
198181_A9_Komm_s_sser_Tod__komm_selge_Ruh__BWV_478_.mp3;14074391;mp3;audio/mpeg;A9: Komm süsser Tod, komm selge Ruh (BWV 478);198181 A9 Komm süsser Tod, komm selge Ruh (BWV 478).mp3
198181_B1_Gedenke_doch__mein_Geist__zur_cke_ans_Grab__BWV_509_.mp3;14074392;mp3;audio/mpeg;B1: Gedenke doch, mein Geist, zurücke ans Grab (BWV 509);198181 B1 Gedenke doch, mein Geist, zurücke ans Grab (BWV 509).mp3
198181_B2_Warum_betr_bst_du_dich__BWV_516_.mp3;14074393;mp3;audio/mpeg;B2: Warum betrübst du dich (BWV 516);198181 B2 Warum betrübst du dich (BWV 516).mp3
198181_B3_Schaffs_mit_mir__Gott__nach_deinem_Willen__BWV_514_.mp3;14074394;mp3;audio/mpeg;B3: Schaffs mit mir, Gott, nach deinem Willen (BWV 514);198181 B3 Schaffs mit mir, Gott, nach deinem Willen (BWV 514).mp3
198181_B4_Gib_dich_zufrieden__BWV_512_.mp3;14074395;mp3;audio/mpeg;B4: Gib dich zufrieden (BWV 512);198181 B4 Gib dich zufrieden (BWV 512).mp3
198181_B5_O_Ewigkeit__du_Donnerwort__BWV_513_.mp3;14074396;mp3;audio/mpeg;B5: O Ewigkeit, du Donnerwort (BWV 513);198181 B5 O Ewigkeit, du Donnerwort (BWV 513).mp3
198181_B6_Wie_wohl_ist_mir__o_Freund_der_Seelen__BWV_517_.mp3;14074397;mp3;audio/mpeg;B6: Wie wohl ist mir, o Freund der Seelen (BWV 517);198181 B6 Wie wohl ist mir, o Freund der Seelen (BWV 517).mp3
198181_B7a_Ich_habe_genug.mp3;14074398;mp3;audio/mpeg;B7a: Ich habe genug;198181 B7a Ich habe genug.mp3
198181_B7b_Schlummert_ein__ihr_matten_Augen__aus_BWV_82_.mp3;14074399;mp3;audio/mpeg;B7b: Schlummert ein, ihr matten Augen (aus BWV 82);198181 B7b Schlummert ein, ihr matten Augen (aus BWV 82).mp3
198311_24.mp3;11790788;mp3;audio/mpeg;A1a: Präludium in C-Dur BWV 846;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A1a: Präludium in C-Dur BWV 846
198311_25.mp3;11790789;mp3;audio/mpeg;A1b: Fuge in C-Dur BWV 846;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A1b: Fuge in C-Dur BWV 846
198311_26.mp3;11790790;mp3;audio/mpeg;A2a: Präludium in c-Moll BWV 847;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A2a: Präludium in c-Moll BWV 847
198311_27.mp3;11790791;mp3;audio/mpeg;A2b: Fuge in c-Moll BWV 847;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A2b: Fuge in c-Moll BWV 847
198311_28.mp3;11790792;mp3;audio/mpeg;A3a: Präludium in Cis-Dur BWV 848;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A3a: Präludium in Cis-Dur BWV 848
198311_29.mp3;11790793;mp3;audio/mpeg;A3b: Fuge in Cis-Dur BWV 848;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A3b: Fuge in Cis-Dur BWV 848
198311_30.mp3;11790794;mp3;audio/mpeg;A4a: Präludium in cis-Moll BWV 849;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A4a: Präludium in cis-Moll BWV 849
198311_31.mp3;11790795;mp3;audio/mpeg;A4b: Fuge in cis-Moll BWV 849;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A4b: Fuge in cis-Moll BWV 849
198311_32.mp3;11790796;mp3;audio/mpeg;A5a: Präludium in D-Dur BWV 850;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A5a: Präludium in D-Dur BWV 850
198311_33.mp3;11790797;mp3;audio/mpeg;A5b: Fuge in D-Dur BWV 850;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A5b: Fuge in D-Dur BWV 850
198311_34.mp3;11790798;mp3;audio/mpeg;A6a: Präludium in d-Moll BWV 851;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A6a: Präludium in d-Moll BWV 851
198311_35.mp3;11790799;mp3;audio/mpeg;A6b: Fuge in d-Moll BWV 851;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / A6b: Fuge in d-Moll BWV 851
198311_36.mp3;11790800;mp3;audio/mpeg;B1a: Präludium in Es-Dur BWV 852;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B1a: Präludium in Es-Dur BWV 852
198311_37.mp3;11790801;mp3;audio/mpeg;B1b: Fuge in Es-Dur BWV 852;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B1b: Fuge in Es-Dur BWV 852
198311_38.mp3;11790802;mp3;audio/mpeg;B2a: Präludium in es-Moll BWV 853;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B2a: Präludium in es-Moll BWV 853
198311_39.mp3;11790803;mp3;audio/mpeg;B2b: Fuge in dis-Moll BWV 853;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B2b: Fuge in dis-Moll BWV 853
198311_40.mp3;11790804;mp3;audio/mpeg;B3a: Präludium in E-Dur BWV 854;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B3a: Präludium in E-Dur BWV 854
198311_41.mp3;11790805;mp3;audio/mpeg;B3b: Fuge in E-Dur BWV 854;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B3b: Fuge in E-Dur BWV 854
198311_42.mp3;11790806;mp3;audio/mpeg;B4a: Präludium in e-Moll BWV 855;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B4a: Präludium in e-Moll BWV 855
198311_43.mp3;11790807;mp3;audio/mpeg;B4b: Fuge in e-Moll BWV 855;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B4b: Fuge in e-Moll BWV 855
198311_44.mp3;11790808;mp3;audio/mpeg;B5a: Präludium in F-Dur BWV 856;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B5a: Präludium in F-Dur BWV 856
198311_45.mp3;11790809;mp3;audio/mpeg;B5b: Fuge in F-Dur BWV 856;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B5b: Fuge in F-Dur BWV 856
198311_46.mp3;11790810;mp3;audio/mpeg;B6a: Präludium in f-Moll BWV 857;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B6a: Präludium in f-Moll BWV 857
198311_47.mp3;11790811;mp3;audio/mpeg;B6b: Fuge in f-Moll BWV 857;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (1), Ralph Kirkpatrick, Clavicord / B6b: Fuge in f-Moll BWV 857
198312_24.mp3;11790837;mp3;audio/mpeg;C1a: Präludium in Fis-Dur BWV 858;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C1a: Präludium in Fis-Dur BWV 858
198312_25.mp3;11790838;mp3;audio/mpeg;C1b: Fuge in Fis-Dur BWV 858;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C1b: Fuge in Fis-Dur BWV 858
198312_26.mp3;11790839;mp3;audio/mpeg;C2a: Präludium in fis-Moll BWV 859;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C2a: Präludium in fis-Moll BWV 859
198312_27.mp3;11790840;mp3;audio/mpeg;C2b: Fuge in fis-Moll BWV 859;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C2b: Fuge in fis-Moll BWV 859
198312_28.mp3;11790841;mp3;audio/mpeg;C3a: Präludium in G-Dur BWV 860;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C3a: Präludium in G-Dur BWV 860
198312_29.mp3;11790842;mp3;audio/mpeg;C3b: Fuge in G-Dur BWV 860;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C3b: Fuge in G-Dur BWV 860
198312_30.mp3;11790843;mp3;audio/mpeg;C4a: Präludium in g-Moll BWV 861;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C4a: Präludium in g-Moll BWV 861
198312_31.mp3;11790844;mp3;audio/mpeg;C4b: Fuge in g-Moll BWV 861;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C4b: Fuge in g-Moll BWV 861
198312_32.mp3;11790845;mp3;audio/mpeg;C5a: Präludium in As-Dur BWV 862;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C5a: Präludium in As-Dur BWV 862
198312_33.mp3;11790846;mp3;audio/mpeg;C5b: Fuge in As-Dur BWV 862;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C5b: Fuge in As-Dur BWV 862
198312_34.mp3;11790847;mp3;audio/mpeg;C6a: Präludium in gis-Moll BWV 863;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C6a: Präludium in gis-Moll BWV 863
198312_35.mp3;11790848;mp3;audio/mpeg;C6b: Fuge in gis-Moll BWV 863;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C6b: Fuge in gis-Moll BWV 863
198312_36.mp3;11790849;mp3;audio/mpeg;C7a: Präludium in A-Dur BWV 864;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C7a: Präludium in A-Dur BWV 864
198312_37.mp3;11790850;mp3;audio/mpeg;C7b: Fuge in A-Dur BWV 864;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / C7b: Fuge in A-Dur BWV 864
198312_38.mp3;11790851;mp3;audio/mpeg;D1a: Präludium in a-Moll BWV 865;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D1a: Präludium in a-Moll BWV 865
198312_39.mp3;11790852;mp3;audio/mpeg;D1b: Fuge in a-Moll BWV 865;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D1b: Fuge in a-Moll BWV 865
198312_40.mp3;11790853;mp3;audio/mpeg;D2a: Präludium in B-Dur BWV 866;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D2a: Präludium in B-Dur BWV 866
198312_41.mp3;11790854;mp3;audio/mpeg;D2b: Fuge in B-Dur BWV 866;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D2b: Fuge in B-Dur BWV 866
198312_42.mp3;11790855;mp3;audio/mpeg;D3a: Präludium in b-Moll BWV 867;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D3a: Präludium in b-Moll BWV 867
198312_43.mp3;11790856;mp3;audio/mpeg;D3b: Fuge in b-Moll BWV 867;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D3b: Fuge in b-Moll BWV 867
198312_44.mp3;11790857;mp3;audio/mpeg;D4a: Präludium in H-Dur BWV 868;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D4a: Präludium in H-Dur BWV 868
198312_45.mp3;11790858;mp3;audio/mpeg;D4b: Fuge in H-Dur BWV 868;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D4b: Fuge in H-Dur BWV 868
198312_46.mp3;11790859;mp3;audio/mpeg;D5a: Präludium in h-Moll BWV 869;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D5a: Präludium in h-Moll BWV 869
198312_47.mp3;11790860;mp3;audio/mpeg;D5b: Fuge in h-Moll BWV 869;Bach, Johann Sebastian: Das Wohltemperierte Clavier 1. Teil (2), Ralph Kirkpatrick, Clavicord / D5b: Fuge in h-Moll BWV 869
198319_10.mp3;11592094;mp3;audio/mpeg;A1a: Allegro assai;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / A1a: Allegro assai
198319_11.mp3;11592095;mp3;audio/mpeg;A1b: Andante;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / A1b: Andante
198319_12.mp3;11592096;mp3;audio/mpeg;A1c: Scherzando Allegro;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / A1c: Scherzando Allegro
198319_13.mp3;11592097;mp3;audio/mpeg;A2a: Allegro;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / A2a: Allegro
198319_14.mp3;11592098;mp3;audio/mpeg;A2b: Arioso;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / A2b: Arioso
198319_15.mp3;11592099;mp3;audio/mpeg;A2c: Allegro;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / A2c: Allegro
198319_16.mp3;11592100;mp3;audio/mpeg;B1a: Adagio;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / B1a: Adagio
198319_17.mp3;11592101;mp3;audio/mpeg;B1b: Allegro non tanto;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / B1b: Allegro non tanto
198319_18.mp3;11592102;mp3;audio/mpeg;B1c: Allegro;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / B1c: Allegro
198319_19.mp3;11592103;mp3;audio/mpeg;B2a: Allegretto;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / B2a: Allegretto
198319_20.mp3;11592104;mp3;audio/mpeg;B2b: Largo;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / B2b: Largo
198319_21.mp3;11592105;mp3;audio/mpeg;B2c: Allegro;Archiv Produktion des Musikhistorischen Studios der Deutschen Grammophon Gesellschaft - Die deutsche Vorklassik (1700-1760) / B2c: Allegro
1c0371432401_A1_Io_son_pur_Vezzosetta_Pastorella.mp3;13849042;mp3;audio/mpeg;A1: Io son pur Vezzosetta Pastorella;1c0371432401 A1 Io son pur Vezzosetta Pastorella.mp3
1c0371432401_A2_Ardo_e_scoprir.mp3;13849043;mp3;audio/mpeg;A2: Ardo e scoprir;1c0371432401 A2 Ardo e scoprir.mp3
1c0371432401_A3_Baci_cari.mp3;13849044;mp3;audio/mpeg;A3: Baci cari;1c0371432401 A3 Baci cari.mp3
1c0371432401_A4_Dialogo_di_Ninfa_e_Pastore.mp3;13849045;mp3;audio/mpeg;A4: Dialogo di Ninfa e Pastore;Duette von Monteverdi, Carissimi und Dvo?ák / A4: Dialogo di Ninfa e Pastore
1c0371432401_A5_Detesta_la_cativa_sorte_in_Amore.mp3;13849046;mp3;audio/mpeg;A5: Detesta la cativa sorte in Amore;1c0371432401 A5 Detesta la cativa sorte in Amore.mp3
1c0371432401_A6_Lungi_omai.mp3;13849047;mp3;audio/mpeg;A6: Lungi omai;1c0371432401 A6 Lungi omai.mp3
1c0371432401_A7_Il_mio_Core.mp3;13849048;mp3;audio/mpeg;A7: Il mio Core;1c0371432401 A7 Il mio Core.mp3
1c0371432401_A8_A_pie_d_un_verde_alloro.mp3;13849049;mp3;audio/mpeg;A8: A pie d'un verde alloro;1c0371432401 A8 A pie d'un verde alloro.mp3
1c0371432401_B10_Gr_ne__du_Gras.mp3;13849059;mp3;audio/mpeg;B10: Grüne, du Gras;1c0371432401 B10 Grüne, du Gras.mp3
1c0371432401_B11_Die_Gefangene.mp3;13849060;mp3;audio/mpeg;B11: Die Gefangene;1c0371432401 B11 Die Gefangene.mp3
1c0371432401_B12_Der_Trost.mp3;13849061;mp3;audio/mpeg;B12: Der Trost;1c0371432401 B12 Der Trost.mp3
1c0371432401_B13_Wilde_Rose.mp3;13849062;mp3;audio/mpeg;B13: Wilde Rose;1c0371432401 B13 Wilde Rose.mp3
1c0371432401_B1_Ich_schwimm__dir_davon.mp3;13849050;mp3;audio/mpeg;B1: Ich schwimm' dir davon;1c0371432401 B1 Ich schwimm' dir davon.mp3
1c0371432401_B2_Fliege__V_glein.mp3;13849051;mp3;audio/mpeg;B2: Fliege, Vöglein;1c0371432401 B2 Fliege, Vöglein.mp3
1c0371432401_B3_Wenn_die_Sense.mp3;13849052;mp3;audio/mpeg;B3: Wenn die Sense;1c0371432401 B3 Wenn die Sense.mp3
1c0371432401_B4_Freundlich_la__uns_scheiden.mp3;13849053;mp3;audio/mpeg;B4: Freundlich laß uns scheiden;1c0371432401 B4 Freundlich laß uns scheiden.mp3
1c0371432401_B5_Der_kleine_Acker.mp3;13849054;mp3;audio/mpeg;B5: Der kleine Acker;1c0371432401 B5 Der kleine Acker.mp3
1c0371432401_B6_Die_Taube_auf_dem_Ahorn.mp3;13849055;mp3;audio/mpeg;B6: Die Taube auf dem Ahorn;1c0371432401 B6 Die Taube auf dem Ahorn.mp3
1c0371432401_B7_Wasser_und_Weinen.mp3;13849056;mp3;audio/mpeg;B7: Wasser und Weinen;1c0371432401 B7 Wasser und Weinen.mp3
1c0371432401_B8_Die_Bescheidene.mp3;13849057;mp3;audio/mpeg;B8: Die Bescheidene;1c0371432401 B8 Die Bescheidene.mp3
1c0371432401_B9_Der_Ring.mp3;13849058;mp3;audio/mpeg;B9: Der Ring;1c0371432401 B9 Der Ring.mp3
2018-11-02-neoKLASSIK_02.mp3;15163844;mp3;audio/mpeg;Ludwig van Beethoven: Konzert für Klavier, Violine und Violoncello C-Dur op. 56, 1. Satz: Allegro;neoKLASSIK-Konzert 2018 / Ludwig van Beethoven: Konzert für Klavier, Violine und Violoncello C-Dur op. 56, 1. Satz: Allegro
2018-11-02-neoKLASSIKneu_03.mp3;15163845;mp3;audio/mpeg;Ludwig van Beethoven: Konzert für Klavier, Violine und Violoncello C-Dur op. 56, 2. Satz: Largo. 3. Satz: Rondo alla polacca;neoKLASSIK-Konzert 2018 / Ludwig van Beethoven: Konzert für Klavier, Violine und Violoncello C-Dur op. 56, 2. Satz: Largo. 3. Satz: Rondo alla polacca
2018-11-23_GKA_BARock_02.mp3;14556744;mp3;audio/mpeg;Ouverture;BARock 2019 / Ouverture
2018-11-23_GKA_BARock_03.mp3;14556745;mp3;audio/mpeg;Rondeau;BARock 2019 / Rondeau
2018-11-23_GKA_BARock_04.mp3;14556746;mp3;audio/mpeg;Sarabande;BARock 2019 / Sarabande
2018-11-23_GKA_BARock_05.mp3;14556747;mp3;audio/mpeg;Bourrée 1 und Bourrée 2;BARock 2019 / Bourrée 1 und Bourrée 2
2018-11-23_GKA_BARock_06.mp3;14556748;mp3;audio/mpeg;Polonaise und Double;BARock 2019 / Polonaise und Double
2018-11-23_GKA_BARock_07.mp3;14556749;mp3;audio/mpeg;Menuett;BARock 2019 / Menuett
2018-11-23_GKA_BARock_08.mp3;14556750;mp3;audio/mpeg;Badinerie;BARock 2019 / Badinerie
2018-11-23_GKA_BARock_09.mp3;14556751;mp3;audio/mpeg;Ouverture;BARock 2019 / Ouverture
2018-11-23_GKA_BARock_10.mp3;14556752;mp3;audio/mpeg;Air;BARock 2019 / Air
2018-11-23_GKA_BARock_11.mp3;14556753;mp3;audio/mpeg;Gavotte 1 und Gavotte 2;BARock 2019 / Gavotte 1 und Gavotte 2
2018-11-23_GKA_BARock_12.mp3;14556754;mp3;audio/mpeg;Bourrée;BARock 2019 / Bourrée
2018-11-23_GKA_BARock_13.mp3;14556755;mp3;audio/mpeg;Gigue;BARock 2019 / Gigue
2018-12-13_GKA_Advent-vokal_02.mp3;14446417;mp3;audio/mpeg;Ivan Moody: Nunc Dimittis;"Advent vokal" - Weihnachtskonzert des Hochschulchors 2018 / Ivan Moody: Nunc Dimittis
2018-12-13_GKA_Advent-vokal_03.mp3;14446418;mp3;audio/mpeg;Pärt Uusberg: Muusika;"Advent vokal" - Weihnachtskonzert des Hochschulchors 2018 / Pärt Uusberg: Muusika
2018-12-13_GKA_Advent-vokal_04.mp3;14446419;mp3;audio/mpeg;Max Reger: Halleluja. Aus: Drei Choralfantasien op. 52;"Advent vokal" - Weihnachtskonzert des Hochschulchors 2018 / Max Reger: Halleluja. Aus: Drei Choralfantasien op. 52
2018-12-13_GKA_Advent-vokal_05.mp3;14446420;mp3;audio/mpeg;Max Eham: Marien-Advent;"Advent vokal" - Weihnachtskonzert des Hochschulchors 2018 / Max Eham: Marien-Advent
2018-12-13_GKA_Advent-vokal_06.mp3;14446421;mp3;audio/mpeg;Robert Lucas Pearsall: Caput apri refero;"Advent vokal" - Weihnachtskonzert des Hochschulchors 2018 / Robert Lucas Pearsall: Caput apri refero
2018-12-13_GKA_Advent-vokal_07.mp3;14446422;mp3;audio/mpeg;Max Gulbins: Stille Nacht. Aus: Vier Weihnachtsfest-Fantasien op. 104;"Advent vokal" - Weihnachtskonzert des Hochschulchors 2018 / Max Gulbins: Stille Nacht. Aus: Vier Weihnachtsfest-Fantasien op. 104
2018-12-13_GKA_Advent-vokal_08.mp3;14446423;mp3;audio/mpeg;Knut Nystedt: Gloria. Aus: Missa brevis op. 102;"Advent vokal" - Weihnachtskonzert des Hochschulchors 2018 / Knut Nystedt: Gloria. Aus: Missa brevis op. 102
2019-01-22_GKA_GesangsArt_02.mp3;14554682;mp3;audio/mpeg;Louis-Nicolat Clerambault: Auszüge aus der Kantate Leandre et Hero;GesangsART / Louis-Nicolat Clerambault: Auszüge aus der Kantate Leandre et Hero
2019-01-22_GKA_GesangsArt_03.mp3;14554683;mp3;audio/mpeg;Georg Friedrich Händel: V'adoro pupile. Aus: Giulio Cesare;GesangsART / Georg Friedrich Händel: V'adoro pupile. Aus: Giulio Cesare
2019-01-22_GKA_GesangsArt_04.mp3;14554684;mp3;audio/mpeg;Richard Wagner: Weiche Wotan, weiche. Aus: Das Rheingold;GesangsART / Richard Wagner: Weiche Wotan, weiche. Aus: Das Rheingold
2019-01-22_GKA_GesangsArt_05.mp3;14554685;mp3;audio/mpeg;Richard Wagner: Einsam in trüben Tagen. Aus: Lohengrin;GesangsART / Richard Wagner: Einsam in trüben Tagen. Aus: Lohengrin
2019-01-22_GKA_GesangsArt_06.mp3;14554686;mp3;audio/mpeg;Richard Wagner: Szene der Rheintöchter und Alberich. Aus: Das Rheingold;GesangsART / Richard Wagner: Szene der Rheintöchter und Alberich. Aus: Das Rheingold
2019-01-22_GKA_GesangsArt_07.mp3;14554687;mp3;audio/mpeg;Robert Schumann: Wehmut. Aus: Liederkreis op. 39;GesangsART / Robert Schumann: Wehmut. Aus: Liederkreis op. 39
2019-01-22_GKA_GesangsArt_08.mp3;14554688;mp3;audio/mpeg;Robert Schumann: Frühlingsnacht. Aus: Liederkreis op. 40;GesangsART / Robert Schumann: Frühlingsnacht. Aus: Liederkreis op. 40
2019-01-22_GKA_GesangsArt_09.mp3;14554689;mp3;audio/mpeg;Felix Mendelssohn-Bartholdy: Winterlied;GesangsART / Felix Mendelssohn-Bartholdy: Winterlied
2019-01-22_GKA_GesangsArt_10.mp3;14554690;mp3;audio/mpeg;Erich Wolfgang Korngold: Schneeglöckchen;GesangsART / Erich Wolfgang Korngold: Schneeglöckchen
2019-01-22_GKA_GesangsArt_11.mp3;14554691;mp3;audio/mpeg;Gustav Mahler: Es sungen drei Engel einen süßen Gesang. Aus: 3. Sinfonie;GesangsART / Gustav Mahler: Es sungen drei Engel einen süßen Gesang. Aus: 3. Sinfonie
2019-01-22_GKA_GesangsArt_12.mp3;14554692;mp3;audio/mpeg;Gustav Mahler: Urlicht. Aus: 2. Sinfonie;GesangsART / Gustav Mahler: Urlicht. Aus: 2. Sinfonie
2019-01-22_GKA_GesangsArt_13.mp3;14554693;mp3;audio/mpeg;Maurice Ravel: Arriere! Je rechauffre les bons. Aus: L'enfant et les sortileges;GesangsART / Maurice Ravel: Arriere! Je rechauffre les bons. Aus: L'enfant et les sortileges
2019-01-22_GKA_GesangsArt_14.mp3;14554694;mp3;audio/mpeg;Nikolai Rimskij-Korsakov: Beschwörung;GesangsART / Nikolai Rimskij-Korsakov: Beschwörung
2019-01-22_GKA_GesangsArt_15.mp3;14554695;mp3;audio/mpeg;Richard Wagner: Wie Todesahnung Dämm'rung deckt die Lande/Oh du mein holder Abendstern. Aus: Tannhäuser;GesangsART / Richard Wagner: Wie Todesahnung Dämm'rung deckt die Lande/Oh du mein holder Abendstern. Aus: Tannhäuser
2019-01-22_GKA_GesangsArt_16.mp3;14554696;mp3;audio/mpeg;Franz Schubert: Der Hirt auf dem Felsen;GesangsART / Franz Schubert: Der Hirt auf dem Felsen
